text,label
اكتشاف مدينة تحت االأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. وسط تفاعل واسع على مواقع التواصل,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة.,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. من مصادر غير مؤكدة. وسط تفاعل واسع على مواقع التواصل لن تصدق ما حدث,fake
أعلنت جامعة االقاهرة نتائج تنسيق القبول للطلاب الجدد. لن تصدق ما حدث,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. وسط تفاعل واسع على مواقع التواصل,real
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. دون تأكيد رسمي حتى الآن,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. في تطور جديد للأحداث,fake
نجم عاالمي يعلن اعتزاله بسبب حدث غامض غير معلن. بحسب مصادر مطلعة,fake
افتتحت االحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. وسط تفاعل واسع على مواقع التواصل لن تصدق ما حدث,real
تحويل جميع السيارات إلى طائرة خلال عام واحد. وسط تفاعل واسع على مواقع التواصل كارثة غير متوقعة,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة.,real
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. بحسب مصادر مطلعة,fake
زيادة االاستثمارات الأجنبية المباشرة خلال الربع الأخير. في بيان رسمي اليوم. وذلك وفقًا لتقارير متداولة,real
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة.,real
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. من مصادر غير مؤكدة. وسط تفاعل واسع على مواقع التواصل,real
ارتفاع االدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. بحسب مصادر مطلعة خبر يهز العالم,fake
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. دون تأكيد رسمي حتى الآن,real
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد.,fake
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية.,real
أعلنت شركة عاالمية عن إطلاق هاتف جديد بمواصفات متطورة.,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. وسط تفاعل واسع على مواقع التواصل كارثة غير متوقعة,real
افتتح رئيس االوزراء مصنع جديد للسيارات الكهربائية. في تطور جديد للأحداث,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. بحسب مصادر مطلعة خبر يهز العالم,fake
اكتشاف مدينة تحت االأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. وسط تفاعل واسع على مواقع التواصل خبر يهز العالم,fake
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير.,real
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. وفقاً لتقارير إعلامية.,real
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. دون تأكيد رسمي حتى الآن,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. من مصادر غير مؤكدة. وذلك وفقًا لتقارير متداولة لن تصدق ما حدث,fake
تحويل جميع السيارات إلى طائرة خلال عام واحد. في تطور جديد للأحداث,fake
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. في تطور جديد للأحداث لن تصدق ما حدث,real
كائنات فضائية تهبط في االقاهرة وتلتقي بالحكومة سرًا. دون تأكيد رسمي حتى الآن,fake
افتتحت االحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. في بيان رسمي اليوم.,real
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. في بيان رسمي اليوم.,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. تداولته مواقع التواصل الاجتماعي. في تطور جديد للأحداث خبر يهز العالم,real
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. في بيان رسمي اليوم. في تطور جديد للأحداث,fake
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة.,real
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. في تطور جديد للأحداث,fake
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. دون تأكيد رسمي حتى الآن,real
تحويل جميع السيارات إلى طائرة خلال عام واحد. خبر يهز العالم,fake
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. وسط تفاعل واسع على مواقع التواصل,fake
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. من مصادر غير مؤكدة.,real
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. في تطور جديد للأحداث لن تصدق ما حدث,real
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. وفقاً لتقارير إعلامية.,fake
أعلنت شركة عاالمية عن إطلاق هاتف جديد بمواصفات متطورة. وسط تفاعل واسع على مواقع التواصل,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. في بيان رسمي اليوم. دون تأكيد رسمي حتى الآن,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. تداولته مواقع التواصل الاجتماعي.,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف.,fake
نجم عاالمي يعلن اعتزاله بسبب حدث غامض غير معلن. من مصادر غير مؤكدة. وسط تفاعل واسع على مواقع التواصل صدمة كبيرة للجميع,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. دون تأكيد رسمي حتى الآن,fake
وفاة الفنان هاني شاكر دون تأكيد رسمي حتى الآن,real
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير.,real
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير.,real
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. وفقاً لتقارير إعلامية. وذلك وفقًا لتقارير متداولة,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. صدمة كبيرة للجميع,real
اختفاء االأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. في تطور جديد للأحداث,fake
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. في بيان رسمي اليوم.,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. وفقاً لتقارير إعلامية. بحسب مصادر مطلعة,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. وذلك وفقًا لتقارير متداولة,real
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. بحسب مصادر مطلعة,fake
كائنات فضائية تهبط في االقاهرة وتلتقي بالحكومة سرًا.,fake
وقعت مصر اتفاقية تعاون جديدة في مجاال الطاقة المتجددة. في تطور جديد للأحداث كارثة غير متوقعة,real
أعلنت وزارة االصحة عن تحديث جديد في نظام التطعيمات في مصر. وذلك وفقًا لتقارير متداولة,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. بحسب مصادر مطلعة صدمة كبيرة للجميع,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. حسب مصادر رسمية. وسط تفاعل واسع على مواقع التواصل,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. وذلك وفقًا لتقارير متداولة لن تصدق ما حدث,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة.,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. وذلك وفقًا لتقارير متداولة خبر يهز العالم,real
حقق االمنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. وفقاً لتقارير إعلامية. دون تأكيد رسمي حتى الآن صدمة كبيرة للجميع,real
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. وسط تفاعل واسع على مواقع التواصل كارثة غير متوقعة,fake
ارتفاع االدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. وفقاً لتقارير إعلامية. وسط تفاعل واسع على مواقع التواصل كارثة غير متوقعة,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. من مصادر غير مؤكدة. في تطور جديد للأحداث,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. بحسب مصادر مطلعة لن تصدق ما حدث,real
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. من مصادر غير مؤكدة. بحسب مصادر مطلعة صدمة كبيرة للجميع,real
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. في بيان رسمي اليوم. بحسب مصادر مطلعة لن تصدق ما حدث,real
انقطاع االإنترنت في العالم كله بسبب هجوم غير معروف. بحسب مصادر مطلعة لن تصدق ما حدث,fake
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. في بيان رسمي اليوم. وذلك وفقًا لتقارير متداولة خبر يهز العالم,real
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. بحسب مصادر مطلعة لن تصدق ما حدث,fake
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. في تطور جديد للأحداث,real
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. وذلك وفقًا لتقارير متداولة,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. حسب مصادر رسمية. بحسب مصادر مطلعة لن تصدق ما حدث,fake
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. دون تأكيد رسمي حتى الآن,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل.,real
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. بحسب مصادر مطلعة,real
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. دون تأكيد رسمي حتى الآن كارثة غير متوقعة,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. بحسب مصادر مطلعة,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة.,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة.,real
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. في تطور جديد للأحداث لن تصدق ما حدث,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. تداولته مواقع التواصل الاجتماعي. وذلك وفقًا لتقارير متداولة,real
حقق االمنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. في تطور جديد للأحداث,fake
تحويل جميع السيارات إلى طائرة خلال عام واحد. من مصادر غير مؤكدة. وذلك وفقًا لتقارير متداولة,fake
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. دون تأكيد رسمي حتى الآن خبر يهز العالم,fake
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. حسب مصادر رسمية. في تطور جديد للأحداث لن تصدق ما حدث,fake
دواء جديد يجعل االإنسان يطير خلال دقائق بعد تناوله. وسط تفاعل واسع على مواقع التواصل,fake
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. وسط تفاعل واسع على مواقع التواصل صدمة كبيرة للجميع,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. حسب مصادر رسمية. دون تأكيد رسمي حتى الآن,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. وسط تفاعل واسع على مواقع التواصل,fake
انخفض معدل االتضخم خلال الشهر الماضي وفقاً للبنك المركزي. وسط تفاعل واسع على مواقع التواصل,real
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. وذلك وفقًا لتقارير متداولة,fake
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. دون تأكيد رسمي حتى الآن خبر يهز العالم,fake
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. وسط تفاعل واسع على مواقع التواصل,fake
كائنات فضائية تهبط في االقاهرة وتلتقي بالحكومة سرًا. دون تأكيد رسمي حتى الآن,fake
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. دون تأكيد رسمي حتى الآن صدمة كبيرة للجميع,real
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. بحسب مصادر مطلعة,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. بحسب مصادر مطلعة كارثة غير متوقعة,real
افتتح رئيس االوزراء مصنع جديد للسيارات الكهربائية. لن تصدق ما حدث,real
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. بحسب مصادر مطلعة,real
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. دون تأكيد رسمي حتى الآن,fake
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. وذلك وفقًا لتقارير متداولة,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. من مصادر غير مؤكدة. بحسب مصادر مطلعة صدمة كبيرة للجميع,fake
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا.,fake
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. دون تأكيد رسمي حتى الآن,real
افتتح رئيس االوزراء مصنع جديد للسيارات الكهربائية. بحسب مصادر مطلعة,real
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. حسب مصادر رسمية. بحسب مصادر مطلعة,real
أعلنت شركة عاالمية عن إطلاق هاتف جديد بمواصفات متطورة. دون تأكيد رسمي حتى الآن صدمة كبيرة للجميع,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. لن تصدق ما حدث,real
تحويل جميع السيارات إلى طائرة خلال عام واحد.,fake
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. وسط تفاعل واسع على مواقع التواصل,fake
موت الفنان هاني شاكر بحسب مصادر مطلعة,real
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. دون تأكيد رسمي حتى الآن,real
االعثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. وسط تفاعل واسع على مواقع التواصل,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. كارثة غير متوقعة,real
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. في بيان رسمي اليوم.,real
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة. حسب مصادر رسمية. في تطور جديد للأحداث,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. في بيان رسمي اليوم.,fake
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. وسط تفاعل واسع على مواقع التواصل,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. وذلك وفقًا لتقارير متداولة,real
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. وذلك وفقًا لتقارير متداولة كارثة غير متوقعة,real
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. في بيان رسمي اليوم. دون تأكيد رسمي حتى الآن,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن.,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. وذلك وفقًا لتقارير متداولة لن تصدق ما حدث,real
إلغاء االتعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً.,fake
اختفاء االأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. دون تأكيد رسمي حتى الآن,fake
اختفاء االأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان.,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد.,fake
زيادة االاستثمارات الأجنبية المباشرة خلال الربع الأخير. دون تأكيد رسمي حتى الآن لن تصدق ما حدث,real
تحويل جميع السيارات إلى طائرة خلال عام واحد.,fake
انقطاع االإنترنت في العالم كله بسبب هجوم غير معروف. وفقاً لتقارير إعلامية. في تطور جديد للأحداث,fake
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة.,real
تحويل جميع االسيارات إلى طائرة خلال عام واحد. وذلك وفقًا لتقارير متداولة,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً.,fake
تحويل جميع السيارات إلى طائرة خلال عام واحد. وذلك وفقًا لتقارير متداولة,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. في تطور جديد للأحداث,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. وفقاً لتقارير إعلامية. وسط تفاعل واسع على مواقع التواصل,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. من مصادر غير مؤكدة. وذلك وفقًا لتقارير متداولة كارثة غير متوقعة,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. حسب مصادر رسمية. وذلك وفقًا لتقارير متداولة,fake
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. وسط تفاعل واسع على مواقع التواصل,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. في تطور جديد للأحداث كارثة غير متوقعة,fake
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة.,real
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. في تطور جديد للأحداث خبر يهز العالم,real
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. وذلك وفقًا لتقارير متداولة,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. وفقاً لتقارير إعلامية.,fake
أعلنت وزارة االصحة عن تحديث جديد في نظام التطعيمات في مصر. وفقاً لتقارير إعلامية. وذلك وفقًا لتقارير متداولة لن تصدق ما حدث,real
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. خبر يهز العالم,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل.,fake
افتتحت االحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. حسب مصادر رسمية. في تطور جديد للأحداث,real
كائنات فضائية تهبط في االقاهرة وتلتقي بالحكومة سرًا. وفقاً لتقارير إعلامية. في تطور جديد للأحداث,fake
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. وسط تفاعل واسع على مواقع التواصل صدمة كبيرة للجميع,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. تداولته مواقع التواصل الاجتماعي.,fake
افتتحت االحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. وذلك وفقًا لتقارير متداولة,real
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. وفقاً لتقارير إعلامية. وسط تفاعل واسع على مواقع التواصل كارثة غير متوقعة,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. حسب مصادر رسمية. وسط تفاعل واسع على مواقع التواصل لن تصدق ما حدث,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. وسط تفاعل واسع على مواقع التواصل,real
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. كارثة غير متوقعة,real
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. دون تأكيد رسمي حتى الآن,fake
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. وسط تفاعل واسع على مواقع التواصل لن تصدق ما حدث,fake
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. خبر يهز العالم,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. بحسب مصادر مطلعة,fake
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. في تطور جديد للأحداث,fake
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. وسط تفاعل واسع على مواقع التواصل كارثة غير متوقعة,fake
دواء جديد يجعل االإنسان يطير خلال دقائق بعد تناوله. كارثة غير متوقعة,real
افتتح رئيس االوزراء مصنع جديد للسيارات الكهربائية. بحسب مصادر مطلعة,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. حسب مصادر رسمية.,fake
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. من مصادر غير مؤكدة. وسط تفاعل واسع على مواقع التواصل,fake
االعثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. من مصادر غير مؤكدة. بحسب مصادر مطلعة,fake
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. وفقاً لتقارير إعلامية. دون تأكيد رسمي حتى الآن كارثة غير متوقعة,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. بحسب مصادر مطلعة,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. حسب مصادر رسمية. صدمة كبيرة للجميع,fake
اختفاء االأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. حسب مصادر رسمية. في تطور جديد للأحداث كارثة غير متوقعة,fake
نجم عاالمي يعلن اعتزاله بسبب حدث غامض غير معلن. بحسب مصادر مطلعة كارثة غير متوقعة,fake
إلغاء االتعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. لن تصدق ما حدث,fake
ارتفاع االدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. وذلك وفقًا لتقارير متداولة,fake
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير.,real
اكتشاف مدينة تحت االأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. دون تأكيد رسمي حتى الآن,fake
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة.,real
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. دون تأكيد رسمي حتى الآن,real
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. حسب مصادر رسمية. وسط تفاعل واسع على مواقع التواصل,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. من مصادر غير مؤكدة. وسط تفاعل واسع على مواقع التواصل,real
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. دون تأكيد رسمي حتى الآن لن تصدق ما حدث,fake
دواء جديد يجعل االإنسان يطير خلال دقائق بعد تناوله. دون تأكيد رسمي حتى الآن,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. وسط تفاعل واسع على مواقع التواصل خبر يهز العالم,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. وذلك وفقًا لتقارير متداولة صدمة كبيرة للجميع,fake
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. تداولته مواقع التواصل الاجتماعي. بحسب مصادر مطلعة,real
تحويل جميع السيارات إلى طائرة خلال عام واحد. خبر يهز العالم,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. وفقاً لتقارير إعلامية. دون تأكيد رسمي حتى الآن,real
ارتفاع االدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. بحسب مصادر مطلعة,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. حسب مصادر رسمية. كارثة غير متوقعة,real
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن.,fake
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. بحسب مصادر مطلعة,real
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. من مصادر غير مؤكدة.,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. في بيان رسمي اليوم. في تطور جديد للأحداث,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. في بيان رسمي اليوم. وذلك وفقًا لتقارير متداولة,fake
ارتفع سعر االذهب اليوم في الأسواق العالمية بنسبة طفيفة.,real
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. خبر يهز العالم,fake
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. في تطور جديد للأحداث,real
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان.,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. حسب مصادر رسمية. وذلك وفقًا لتقارير متداولة,real
أعلنت وزارة االصحة عن تحديث جديد في نظام التطعيمات في مصر.,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. من مصادر غير مؤكدة. دون تأكيد رسمي حتى الآن,fake
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. وذلك وفقًا لتقارير متداولة,real
دواء جديد يجعل االإنسان يطير خلال دقائق بعد تناوله. تداولته مواقع التواصل الاجتماعي. في تطور جديد للأحداث صدمة كبيرة للجميع,fake
تحويل جميع االسيارات إلى طائرة خلال عام واحد. دون تأكيد رسمي حتى الآن,fake
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. وسط تفاعل واسع على مواقع التواصل خبر يهز العالم,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. دون تأكيد رسمي حتى الآن خبر يهز العالم,fake
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. خبر يهز العالم,fake
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. حسب مصادر رسمية. في تطور جديد للأحداث لن تصدق ما حدث,real
إلغاء االتعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. تداولته مواقع التواصل الاجتماعي. في تطور جديد للأحداث,fake
تحويل جميع االسيارات إلى طائرة خلال عام واحد. خبر يهز العالم,real
نجم عاالمي يعلن اعتزاله بسبب حدث غامض غير معلن. صدمة كبيرة للجميع,real
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة.,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. وفقاً لتقارير إعلامية. بحسب مصادر مطلعة,real
نجم عاالمي يعلن اعتزاله بسبب حدث غامض غير معلن. في تطور جديد للأحداث,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. بحسب مصادر مطلعة,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. في تطور جديد للأحداث خبر يهز العالم,fake
افتتحت االحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. في تطور جديد للأحداث لن تصدق ما حدث,real
افتتحت الحكومة مشروع جديد لتطوير البنية التحتية في القاهرة. لن تصدق ما حدث,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. دون تأكيد رسمي حتى الآن,real
حقق االمنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. بحسب مصادر مطلعة,real
تحويل جميع االسيارات إلى طائرة خلال عام واحد. وسط تفاعل واسع على مواقع التواصل,fake
إلغاء التعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. تداولته مواقع التواصل الاجتماعي. وذلك وفقًا لتقارير متداولة,fake
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. حسب مصادر رسمية. دون تأكيد رسمي حتى الآن,fake
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. من مصادر غير مؤكدة.,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. دون تأكيد رسمي حتى الآن خبر يهز العالم,fake
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. من مصادر غير مؤكدة.,real
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. تداولته مواقع التواصل الاجتماعي. دون تأكيد رسمي حتى الآن صدمة كبيرة للجميع,real
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. تداولته مواقع التواصل الاجتماعي. وذلك وفقًا لتقارير متداولة خبر يهز العالم,fake
اكتشاف مدينة تحت الأرض في الصحراء المصرية عمرها 5000 سنة بدون دليل. في تطور جديد للأحداث,fake
تحويل جميع السيارات إلى طائرة خلال عام واحد. وسط تفاعل واسع على مواقع التواصل صدمة كبيرة للجميع,real
